Cartelle: logs_final_1000, logs_timing_biased_full_1000, logs_gapfill_1000
Test caricati: 214

TUNING PARAMETERS
----------------------------------------
  adapt_dcm_error_threshold: 0.003
  adapt_margin_error_gate: 0.002
  adapt_cooldown_ticks: 10
  adapt_warmup_ticks: 15
  adapt_freeze_ticks: 8
  T_gap_ticks: 16
  min_timing_update_ticks: 2
  min_step_update: 0.01
  adapt_alpha_time: 5.0
  adapt_alpha_offset: 50.0
  adapt_alpha_slack: 10000.0

FULL RESULTS
name                                           | fell   | ticks  | force  | phase  | dir      | step  | sup    | swing  | sw_phase    | sw_z    | sw_vz    | rem   | adapt  | upd  | act  | qpf  | max_err  | fail          
C_fwd_base_F35_P035_bwd_S4                     | True   | 562    | 35.00… | 0.3500 | backward | 4     | rfoot  | lfoot  | near_ground | 0.0000  | 0.0001   | 46    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
C_fwd_base_F35_P035_fwd_S3                     | True   | 496    | 35.00… | 0.3500 | forward  | 3     | lfoot  | rfoot  | near_ground | 0.0005  | -0.0001  | 46    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
C_fwd_base_F35_P035_fwd_S4                     | True   | 541    | 35.00… | 0.3500 | forward  | 4     | rfoot  | lfoot  | near_ground | 0.0006  | -0.0003  | 46    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
C_fwd_base_F35_P055_bwd_S3                     | True   | 510    | 35.00… | 0.5500 | backward | 3     | lfoot  | rfoot  | near_ground | 0.0003  | -0.0018  | 32    | False  | 0    | 0    | 0    | 0.0000   |               
C_fwd_base_F35_P055_bwd_S4                     | True   | 605    | 35.00… | 0.5500 | backward | 4     | rfoot  | lfoot  | near_ground | 0.0004  | -0.0019  | 32    | False  | 0    | 0    | 0    | 0.0000   |               
C_fwd_base_F35_P055_fwd_S3                     | True   | 461    | 35.00… | 0.5500 | forward  | 3     | lfoot  | rfoot  | near_ground | 0.0003  | -0.0016  | 32    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
C_fwd_base_F35_P055_fwd_S4                     | True   | 561    | 35.00… | 0.5500 | forward  | 4     | rfoot  | lfoot  | near_ground | 0.0004  | -0.0021  | 32    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
C_fwd_base_F40_P035_bwd_S3                     | True   | 468    | 40.00… | 0.3500 | backward | 3     | lfoot  | rfoot  | near_ground | 0.0006  | -0.0003  | 46    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
C_fwd_base_F40_P035_bwd_S4                     | True   | 566    | 40.00… | 0.3500 | backward | 4     | rfoot  | lfoot  | near_ground | 0.0006  | -0.0002  | 46    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
C_fwd_base_F40_P035_fwd_S3                     | True   | 439    | 40.00… | 0.3500 | forward  | 3     | lfoot  | rfoot  | near_ground | 0.0004  | 0.0001   | 46    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
C_fwd_base_F40_P035_fwd_S4                     | True   | 538    | 40.00… | 0.3500 | forward  | 4     | rfoot  | lfoot  | near_ground | 0.0006  | -0.0002  | 46    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
C_fwd_base_F40_P055_bwd_S3                     | True   | 491    | 40.00… | 0.5500 | backward | 3     | lfoot  | rfoot  | near_ground | 0.0004  | -0.0021  | 32    | False  | 0    | 0    | 0    | 0.0000   |               
C_fwd_base_F40_P055_bwd_S4                     | True   | 587    | 40.00… | 0.5500 | backward | 4     | rfoot  | lfoot  | near_ground | 0.0000  | 0.0015   | 32    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
C_fwd_base_F40_P055_fwd_S3                     | True   | 456    | 40.00… | 0.5500 | forward  | 3     | lfoot  | rfoot  | near_ground | 0.0003  | -0.0016  | 32    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
C_fwd_base_F40_P055_fwd_S4                     | True   | 579    | 40.00… | 0.5500 | forward  | 4     | rfoot  | lfoot  | near_ground | 0.0000  | 0.0015   | 32    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
D_inplace_adapt_F30_P035_left_S3               | True   | 365    | 30.00… | 0.3500 | left     | 3     | ?      | ?      | ?           | None    | None     | None  | True   | 0    | 3    | 0    | 0.0023   | RuntimeError  
D_inplace_adapt_F30_P035_right_S4              | True   | 365    | 30.00… | 0.3500 | right    | 4     | ?      | ?      | ?           | None    | None     | None  | True   | 0    | 3    | 0    | 0.0023   | RuntimeError  
D_inplace_adapt_F30_P055_left_S3               | True   | 375    | 30.00… | 0.5500 | left     | 3     | ?      | ?      | ?           | None    | None     | None  | True   | 0    | 0    | 0    | 0.0016   | RuntimeError  
D_inplace_adapt_F30_P055_right_S4              | True   | 365    | 30.00… | 0.5500 | right    | 4     | ?      | ?      | ?           | None    | None     | None  | True   | 0    | 3    | 0    | 0.0023   | RuntimeError  
D_inplace_adapt_F35_P035_left_S3               | True   | 375    | 35.00… | 0.3500 | left     | 3     | ?      | ?      | ?           | None    | None     | None  | True   | 0    | 0    | 0    | 0.0016   | RuntimeError  
D_inplace_adapt_F35_P035_right_S4              | True   | 375    | 35.00… | 0.3500 | right    | 4     | ?      | ?      | ?           | None    | None     | None  | True   | 0    | 0    | 0    | 0.0016   | RuntimeError  
D_inplace_adapt_F35_P055_left_S3               | True   | 365    | 35.00… | 0.5500 | left     | 3     | ?      | ?      | ?           | None    | None     | None  | True   | 0    | 3    | 0    | 0.0023   | RuntimeError  
D_inplace_adapt_F35_P055_right_S4              | False  | 1000   | 35.00… | 0.5500 | right    | 4     | rfoot  | lfoot  | near_ground | 0.0000  | 0.0086   | 32    | True   | 2    | 2    | 0    | 0.0029   |               
D_inplace_adapt_F40_P035_left_S3               | True   | 375    | 40.00… | 0.3500 | left     | 3     | ?      | ?      | ?           | None    | None     | None  | True   | 0    | 0    | 0    | 0.0016   | RuntimeError  
D_inplace_adapt_F40_P035_right_S4              | True   | 362    | 40.00… | 0.3500 | right    | 4     | ?      | ?      | ?           | None    | None     | None  | True   | 0    | 6    | 0    | 0.0025   | RuntimeError  
D_inplace_adapt_F40_P055_left_S3               | True   | 375    | 40.00… | 0.5500 | left     | 3     | ?      | ?      | ?           | None    | None     | None  | True   | 0    | 0    | 0    | 0.0016   | RuntimeError  
D_inplace_adapt_F40_P055_right_S4              | True   | 365    | 40.00… | 0.5500 | right    | 4     | ?      | ?      | ?           | None    | None     | None  | True   | 0    | 3    | 0    | 0.0023   | RuntimeError  
D_inplace_base_F25_P035_left_S3                | True   | 375    | 25.00… | 0.3500 | left     | 3     | ?      | ?      | ?           | None    | None     | None  | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
D_inplace_base_F25_P035_right_S4               | False  | 1000   | 25.00… | 0.3500 | right    | 4     | rfoot  | lfoot  | near_ground | 0.0000  | 0.0078   | 46    | False  | 0    | 0    | 0    | 0.0000   |               
D_inplace_base_F25_P055_left_S3                | True   | 365    | 25.00… | 0.5500 | left     | 3     | ?      | ?      | ?           | None    | None     | None  | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
D_inplace_base_F25_P055_right_S4               | True   | 375    | 25.00… | 0.5500 | right    | 4     | ?      | ?      | ?           | None    | None     | None  | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
